event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
"622999966",true,2014/04/15,5.786,52.911,,41,-117,401.6709312,"8",52.911,52.911,A,5.786,5.786,"3","2","3",345,"6","24","0","0",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999967",true,2014/04/15,5.789,52.913,,41,-121,401.6709303,"50",52.913,52.913,"2",5.789,5.789,"8","0","3",460,"132","176","3","56",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999968",true,2014/04/15,5.789,52.913,,41,-121,401.6709303,"50",52.913,52.913,"2",5.789,5.789,"8","0","3",460,"132","176","3","56",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999969",true,2014/04/15,5.786,52.912,,41,-129,401.6709327,"58",52.912,52.912,"2",5.786,5.786,"4","0","3",301,"7","24","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999970",true,2014/04/15,5.786,52.916,,42,-129,401.6709291,"58",52.916,52.916,"2",5.786,5.786,"8","0","3",424,"130","168","3","22",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999971",true,2014/04/15,5.787,52.916,,42,-129,401.6709291,"58",52.916,52.916,"2",5.787,5.787,"8","0","3",424,"130","168","3","22",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999972",true,2014/04/15,5.801,52.936,,43,-132,401.6709195,"0",52.936,52.936,A,5.801,5.801,"3","0","3",174,"131","168","2","30",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999973",true,2014/04/15,5.801,52.936,,43,-132,401.6709196,"0",52.936,52.936,A,5.801,5.801,"3","0","3",174,"131","168","2","30",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999974",false,2014/04/18,,,true,0,-126,401.65,"0",,,Z,,,"1","0",,,"134","188","2","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999975",true,2014/04/18,5.789,52.912,,43,-122,401.6709392,"50",52.912,52.912,"3",5.789,5.789,"9","0","3",754,"4","25","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999976",true,2014/04/18,5.844,52.912,,43,-130,401.6709264,"8",52.912,52.912,B,5.844,5.844,"1","0","3",0,"143","172","2","45",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999977",true,2014/04/18,5.788,52.87,,40,-120,401.6709245,"50",52.87,52.87,"3",5.788,5.788,"7","0","3",355,"5","25","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999978",true,2014/04/18,5.786,52.87,,40,-124,401.6709268,"60",52.87,52.87,"3",5.786,5.786,"4","0","3",233,"6","25","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999979",true,2014/04/18,5.788,52.869,,40,-120,401.670928,"58",52.869,52.869,"1",5.788,5.788,"5","0","3",349,"138","164","2","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999980",true,2014/04/18,5.791,52.869,,40,-129,401.6709251,"8",52.869,52.869,A,5.791,5.791,"3","0","3",177,"142","164","1","14",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999981",true,2014/04/18,5.786,52.872,,40,-121,401.6709234,"50",52.872,52.872,"3",5.786,5.786,"7","0","3",415,"147","164","3","21",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999982",true,2014/04/18,5.785,52.877,,40,-136,401.6709237,"58",52.877,52.877,"1",5.785,5.785,"4","0","3",295,"136","160","3","41",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999983",true,2014/04/20,5.787,52.868,,40,-121,401.67091,"50",52.868,52.868,"3",5.787,5.787,"5","0","3",416,"173","200","1","54",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999984",true,2014/04/20,5.782,52.871,,40,-123,401.6709107,"58",52.871,52.871,"3",5.782,5.782,"8","0","3",751,"3","26","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999985",true,2014/04/20,5.784,52.87,,40,-125,401.6709101,"50",52.87,52.87,"3",5.784,5.784,"4","0","3",173,"165","200","2","9",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999986",true,2014/04/20,5.791,52.866,,40,-119,401.6709076,"58",52.866,52.866,"2",5.791,5.791,"9","1","3",667,"172","204","3","27",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999987",true,2014/04/20,5.791,52.872,,40,-130,401.6709106,"58",52.872,52.872,"3",5.791,5.791,"5","0","3",238,"4","26","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999988",true,2014/04/20,5.787,52.869,,40,-127,401.6709085,"58",52.869,52.869,"2",5.787,5.787,"6","0","3",428,"5","26","3","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999989",true,2014/04/20,5.758,52.865,,40,-120,401.670909,"40",52.865,52.865,"1",5.758,5.758,"8","0","3",496,"191","204","2","61",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999990",true,2014/04/20,5.756,52.866,,40,-132,401.6709071,"8",52.866,52.866,B,5.756,5.756,"1","0","3",0,"6","26","3","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999991",true,2014/04/20,5.76,52.862,,40,-131,401.6709024,"8",52.862,52.862,B,5.76,5.76,"1","0","3",0,"166","72","1","27",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999992",true,2014/04/20,5.789,52.87,,40,-131,401.6709084,"50",52.87,52.87,"2",5.789,5.789,"5","0","3",231,"167","200","2","29",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999993",true,2014/04/20,5.792,52.871,,40,-124,401.670912,"58",52.871,52.871,"3",5.792,5.792,"7","0","3",398,"8","26","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999994",true,2014/04/20,5.793,52.87,,40,-124,401.6709085,"58",52.87,52.87,"3",5.793,5.793,"7","0","3",414,"10","26","3","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999995",false,2014/04/20,6.109,52.856,true,47,-131,401.6709408,"7",52.856,52.856,A,6.109,6.109,"3","0","3",173,"10","154","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999996",true,2014/04/22,5.768,52.864,,40,-122,401.6709143,"50",52.864,52.864,"1",5.768,5.768,"6","0","3",298,"1","27","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999997",true,2014/04/22,5.788,52.875,,40,-133,401.6709109,"58",52.875,52.875,"1",5.788,5.788,"5","0","3",240,"1","27","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999998",true,2014/04/22,5.789,52.869,,40,-129,401.6709106,"58",52.869,52.869,"3",5.789,5.789,"6","0","3",364,"162","188","3","5",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"622999999",true,2014/04/22,5.791,52.868,,40,-120,401.6709177,"58",52.868,52.868,"1",5.791,5.791,"9","0","3",451,"3","27","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000000",true,2014/04/22,5.786,52.869,,40,-126,401.670918,"8",52.869,52.869,B,5.786,5.786,"2","0","3",119,"149","176","1","29",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000001",true,2014/04/22,5.789,52.872,,40,-117,401.6709166,"50",52.872,52.872,"2",5.789,5.789,"4","1","3",419,"152","176","2","45",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000002",true,2014/04/22,5.787,52.883,,40,-131,401.670924,"8",52.883,52.883,B,5.787,5.787,"2","0","3",235,"138","168","1","58",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000003",true,2014/04/22,5.786,52.884,,41,-124,401.6709245,"0",52.884,52.884,B,5.786,5.786,"1","0","3",0,"154","168","2","3",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000004",true,2014/04/22,5.766,52.863,,40,-128,401.6709292,"0",52.863,52.863,B,5.766,5.766,"2","0","3",181,"153","168","3","3",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000005",true,2014/04/22,5.768,52.864,,40,-136,401.6709236,"8",52.864,52.864,B,5.768,5.768,"1","0","3",0,"148","164","1","25",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000006",true,2014/04/22,5.702,52.867,,41,-133,401.6709172,"60",52.867,52.867,"1",5.702,5.702,"4","0","3",242,"153","160","1","37",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000007",true,2014/04/25,5.697,52.866,,41,-122,401.6709225,"50",52.866,52.866,"3",5.697,5.697,"7","0","3",470,"146","192","1","27",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000008",true,2014/04/25,5.704,52.878,,41,-125,401.6709323,"48",52.878,52.878,"1",5.704,5.704,"8","0","3",572,"3","28","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000009",true,2014/04/25,5.714,52.862,,41,-127,401.6709319,"0",52.862,52.862,B,5.714,5.714,"2","0","3",173,"132","244","1","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000010",true,2014/04/25,5.668,52.886,,43,-121,401.6709257,"48",52.886,52.886,"0",5.668,5.668,"9","0","3",699,"121","172","1","31",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000011",true,2014/04/25,5.897,52.903,,43,-131,401.6709579,"0",52.903,52.903,A,5.897,5.897,"3","0","3",292,"138","172","3","35",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000012",true,2014/04/25,5.866,52.901,,43,-120,401.6709194,"40",52.901,52.901,"0",5.866,5.866,"4","0","3",234,"5","28","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000013",true,2014/04/25,5.793,52.87,,40,-125,401.6709403,"50",52.87,52.87,"2",5.793,5.793,"5","0","3",290,"134","168","2","41",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000014",true,2014/04/25,5.803,52.894,,41,-136,401.6709366,"8",52.894,52.894,B,5.803,5.803,"1","0","3",0,"6","29","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000015",true,2014/04/25,5.791,52.869,,40,-133,401.6709218,"50",52.869,52.869,"2",5.791,5.791,"4","0","3",179,"149","164","2","55",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000016",true,2014/04/25,5.793,52.87,,40,-130,401.6709214,"60",52.87,52.87,"3",5.793,5.793,"6","0","3",359,"7","28","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000017",true,2014/04/25,5.795,52.869,,40,-129,401.6709217,"8",52.869,52.869,B,5.795,5.795,"2","0","3",227,"144","160","2","16",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000018",true,2014/04/25,5.79,52.866,,40,-127,401.6709192,"0",52.866,52.866,B,5.79,5.79,"2","0","3",227,"9","28","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000019",true,2014/04/25,5.795,52.866,,40,-133,401.6709069,"8",52.866,52.866,A,5.795,5.795,"3","0","3",118,"169","168","2","33",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000020",true,2014/04/25,5.788,52.87,,40,-124,401.6709087,"58",52.87,52.87,"2",5.788,5.788,"7","0","3",419,"176","172","1","43",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000021",true,2014/04/25,5.792,52.869,,40,-119,401.6709079,"50",52.869,52.869,"3",5.792,5.792,"5","1","3",299,"10","28","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000022",true,2014/04/27,5.787,52.87,,40,-119,401.670915,"50",52.87,52.87,"3",5.787,5.787,"6","1","3",418,"156","196","3","45",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000023",true,2014/04/27,5.784,52.871,,40,-127,401.6709162,"50",52.871,52.871,"2",5.784,5.784,"5","0","3",299,"155","192","2","47",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000024",true,2014/04/27,5.791,52.869,,40,-130,401.6709172,"8",52.869,52.869,A,5.791,5.791,"3","0","3",178,"2","29","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000025",true,2014/04/27,5.795,52.866,,40,-129,401.6709178,"8",52.866,52.866,A,5.795,5.795,"3","0","3",119,"150","184","3","59",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000026",true,2014/04/27,5.796,52.865,,40,-138,401.67092,"0",52.865,52.865,B,5.796,5.796,"1","0","3",0,"145","184","1","60",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000027",true,2014/04/27,5.778,52.867,,40,-128,401.6709253,"8",52.867,52.867,A,5.778,5.778,"3","0","3",175,"141","176","1","3",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000028",true,2014/04/27,5.773,52.868,,40,-136,401.6709263,"8",52.868,52.868,B,5.773,5.773,"1","0","3",0,"137","168","2","11",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000029",true,2014/04/27,5.798,52.859,,40,-137,401.670932,"0",52.859,52.859,A,5.798,5.798,"3","0","3",117,"6","29","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000030",true,2014/04/27,5.809,52.859,,40,-121,401.6709185,"58",52.859,52.859,"3",5.809,5.809,"7","0","3",422,"152","164","3","37",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000031",true,2014/04/27,5.81,52.859,,40,-124,401.6709184,"50",52.859,52.859,"3",5.81,5.81,"6","0","3",301,"7","29","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000032",true,2014/04/27,5.818,52.873,,40,-125,401.6709142,"48",52.873,52.873,"0",5.818,5.818,"5","0","3",418,"9","29","0","1",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000033",true,2014/04/27,5.818,52.873,,40,-140,401.6709137,"0",52.873,52.873,B,5.818,5.818,"1","0","3",0,"215","160","2","19",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000034",true,2014/04/27,5.813,52.87,,40,-123,401.6709231,"40",52.87,52.87,"1",5.813,5.813,"6","0","3",546,"152","160","1","23",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000035",true,2014/04/27,5.831,52.909,,41,-121,401.6709219,"0",52.909,52.909,B,5.831,5.831,"2","0","3",176,"148","156","1","25",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000036",true,2014/04/29,5.79,52.865,,40,-121,401.6709178,"50",52.865,52.865,"0",5.79,5.79,"4","0","3",235,"150","200","3","51",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000037",true,2014/04/29,5.792,52.865,,40,-123,401.6709142,"8",52.865,52.865,B,5.792,5.792,"1","0","3",0,"153","196","2","63",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000038",true,2014/04/29,5.802,52.861,,40,-126,401.670921,"68",52.861,52.861,"3",5.802,5.802,"4","0","3",294,"147","192","2","19",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000039",true,2014/04/29,5.802,52.859,,40,-130,401.6709226,"50",52.859,52.859,"0",5.802,5.802,"4","0","3",408,"2","30","0","17",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000040",true,2014/04/29,5.797,52.867,,40,-126,401.670927,"50",52.867,52.867,"1",5.797,5.797,"4","0","3",288,"135","188","1","33",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
"623000041",true,2014/04/29,5.762,52.891,,41,-116,401.6709062,"8",52.891,52.891,B,5.762,5.762,"2","2","3",59,"151","184","1","50",argos-doppler-shift,Limosa limosa,"134755",Aldeboarn,Continental black-tailed godwits (data from Senner et al. 2015)
